Date,LTC.open,LTC.close,LTC.high,LTC.low,LTC.volume
2019-07-12 08:00:00,104.8,105.87,107.25,104.53,7505.0376726
2019-07-12 08:30:00,105.88,104.99,105.99,104.7,1188.44918156
2019-07-12 09:00:00,104.97,105.73,106.64,104.91,1450.12368994
2019-07-12 09:30:00,105.71,106.06,106.29,105.63,543.368361
2019-07-12 10:00:00,106.01,105.23,106.04,105.0,1672.4486992
2019-07-12 10:30:00,105.23,105.17,105.24,104.83,1279.55964435
2019-07-12 11:00:00,105.18,105.07,105.71,105.03,1722.59935984
2019-07-12 11:30:00,105.1,105.13,105.48,104.87,702.98164664
2019-07-12 12:00:00,105.13,104.25,105.37,104.11,1504.03088328
2019-07-12 12:30:00,104.37,104.6,104.81,104.37,765.40994626
2019-07-12 13:00:00,104.61,105.17,105.18,104.6,1619.06463961
2019-07-12 13:30:00,105.18,104.82,105.33,104.62,679.8808822
2019-07-12 14:00:00,104.82,105.57,105.59,104.66,694.25646505
2019-07-12 14:30:00,105.54,104.88,105.95,104.67,1300.35535271
2019-07-12 15:00:00,104.88,104.16,104.91,103.9,1291.66685553
2019-07-12 15:30:00,104.16,104.11,104.54,103.89,1171.32530795
2019-07-12 16:00:00,104.04,104.76,105.51,103.59,2146.39431937
2019-07-12 16:30:00,104.73,104.69,105.56,104.68,864.93750992
2019-07-12 17:00:00,104.73,104.84,105.02,104.38,903.4759905
2019-07-12 17:30:00,104.83,105.18,105.47,104.8,380.3457391
